Date,DayOfWeek,Month,SemesterWeek,Weekend,Meal,Menu,Attendance,Capacity,ExamWeek,MidSem,EndSem,Festival,HolidayTomorrow,HolidayAfter2Days,HolidayNear,Rain,ExpectedAttendance,PreparedFood_kg,Waste_kg
2026-03-13,Friday,3,11,0,Breakfast,Masala Khichdi,601,980,0,0,0,0,0,1,1,0,526,469.0,75.94
2026-03-13,Friday,3,11,0,Lunch,Veg Khichdi,607,980,0,0,0,0,0,1,1,0,616,832.64,160.27
2026-03-13,Friday,3,11,0,Dinner,Chole Kulche,782,980,0,0,0,0,0,1,1,0,654,699.52,24.34
2026-03-14,Saturday,3,11,1,Breakfast,Cornflakes & Milk,454,980,0,0,0,0,1,0,1,0,438,406.48,52.51
2026-03-14,Saturday,3,11,1,Lunch,Moong Dal Khichdi,487,980,0,0,0,0,1,0,1,0,437,599.31,104.46
2026-03-14,Saturday,3,11,1,Dinner,Dal Khichdi Dinner,497,980,0,0,0,0,1,0,1,0,475,517.69,60.7
2026-03-15,Sunday,3,11,1,Breakfast,Idli Sambhar,299,980,0,0,0,1,0,0,1,0,230,205.88,5.0
2026-03-15,Sunday,3,11,1,Lunch,Vegetable Biryani,930,980,0,0,0,1,0,0,1,0,874,1170.08,53.99
2026-03-15,Sunday,3,11,1,Dinner,Chicken Biryani / Veg Biryani,896,980,0,0,0,1,0,0,1,0,961,1018.66,130.05
2026-03-16,Monday,3,11,0,Breakfast,Masala Dosa,724,980,0,0,0,0,0,0,0,0,729,619.78,26.81
2026-03-16,Monday,3,11,0,Lunch,Dal Tadka & Rice,830,980,0,0,0,0,0,0,0,0,864,1117.44,148.02
2026-03-16,Monday,3,11,0,Dinner,Dal Fry & Jeera Rice,729,980,0,0,0,0,0,0,0,0,765,833.66,125.73
2026-03-17,Tuesday,3,11,0,Breakfast,Poha,638,980,0,0,0,0,0,0,0,0,704,645.76,155.92
2026-03-17,Tuesday,3,11,0,Lunch,Rajma Chawal,842,980,0,0,0,0,0,0,0,0,932,1299.82,254.87
2026-03-17,Tuesday,3,11,0,Dinner,Lauki Ki Bhurji,725,980,0,0,0,0,0,0,0,0,695,774.79,128.87
2026-03-18,Wednesday,3,11,0,Breakfast,Aloo Paratha,681,980,0,0,0,0,0,0,0,0,667,631.27,92.48
2026-03-18,Wednesday,3,11,0,Lunch,Lauki Ki Sabji,739,980,0,0,0,0,0,0,0,0,731,1020.41,243.62
2026-03-18,Wednesday,3,11,0,Dinner,Paneer Tikka Masala,962,980,0,0,0,0,0,0,0,0,980,1055.08,85.86
2026-03-19,Thursday,3,12,0,Breakfast,Bread Butter Jam,674,980,0,0,0,0,0,0,0,0,699,632.64,115.68
2026-03-19,Thursday,3,12,0,Lunch,Kadhai Paneer & Roti,966,980,0,0,0,0,0,0,0,0,878,1215.15,33.23
2026-03-19,Thursday,3,12,0,Dinner,Rajma Masala Dinner,860,980,0,0,0,0,0,0,0,0,850,994.51,132.23
2026-03-20,Friday,3,12,0,Breakfast,Masala Khichdi,618,980,0,0,0,0,0,0,0,0,562,524.94,77.8
2026-03-20,Friday,3,12,0,Lunch,Rajma Masala & Roti,955,980,0,0,0,0,0,0,0,0,980,1391.12,222.14
2026-03-20,Friday,3,12,0,Dinner,Chole Kulche,746,980,0,0,0,0,0,0,0,0,809,945.83,205.84
2026-03-21,Saturday,3,12,1,Breakfast,Vermicelli Upma,633,980,0,0,0,0,0,0,0,0,621,557.9,67.61
2026-03-21,Saturday,3,12,1,Lunch,Veg Khichdi,703,980,0,0,0,0,0,0,0,0,722,1000.1,235.93
2026-03-21,Saturday,3,12,1,Dinner,Dal Khichdi Dinner,606,980,0,0,0,0,0,0,0,0,562,621.41,125.34
2026-03-22,Sunday,3,12,1,Breakfast,Idli Vada Combo,503,980,0,0,0,0,0,0,0,0,449,403.89,23.5
2026-03-22,Sunday,3,12,1,Lunch,Vegetable Biryani,812,980,0,0,0,0,0,0,0,0,830,1070.49,77.46
2026-03-22,Sunday,3,12,1,Dinner,Chicken Biryani / Veg Biryani,880,980,0,0,0,0,0,0,0,0,890,1038.97,167.39
2026-03-23,Monday,3,12,0,Breakfast,Masala Dosa,733,980,0,0,0,0,0,0,0,0,768,710.19,119.26
2026-03-23,Monday,3,12,0,Lunch,Vegetable Biryani,936,980,0,0,0,0,0,0,0,0,913,1276.18,149.07
2026-03-23,Monday,3,12,0,Dinner,Dal Fry & Jeera Rice,821,980,0,0,0,0,0,0,0,0,816,888.83,80.79
2026-03-24,Tuesday,3,12,0,Breakfast,Poha,655,980,0,0,0,0,0,0,0,0,615,549.79,35.53
2026-03-24,Tuesday,3,12,0,Lunch,Dal Makhani & Roti,762,980,0,0,0,0,0,0,0,0,641,847.74,23.84
2026-03-24,Tuesday,3,12,0,Dinner,Lauki Ki Bhurji,545,980,0,0,0,0,0,0,0,0,549,622.58,122.18
2026-03-25,Wednesday,3,12,0,Breakfast,Aloo Paratha,818,980,0,0,0,0,0,0,0,0,858,741.12,70.68
2026-03-25,Wednesday,3,12,0,Lunch,Lauki Ki Sabji,743,980,0,0,0,0,0,0,0,0,801,1025.71,262.02
2026-03-25,Wednesday,3,12,0,Dinner,Paneer Tikka Masala,900,980,0,0,0,0,0,0,0,0,849,1000.99,84.08
2026-03-26,Thursday,3,13,0,Breakfast,Bread Butter Jam,693,980,0,0,0,0,0,0,0,0,652,585.6,50.57
2026-03-26,Thursday,3,13,0,Lunch,Kadhai Paneer & Roti,954,980,0,0,0,0,0,0,0,0,980,1245.78,107.22
2026-03-26,Thursday,3,13,0,Dinner,Rajma Masala Dinner,833,980,0,0,0,0,0,0,0,0,793,852.24,21.71
2026-03-27,Friday,3,13,0,Breakfast,Masala Khichdi,713,980,0,0,0,0,0,0,0,0,695,621.43,100.52
2026-03-27,Friday,3,13,0,Lunch,Chole Bhature,789,980,0,0,0,0,0,0,0,0,752,1070.59,103.55
2026-03-27,Friday,3,13,0,Dinner,Chole Kulche,857,980,0,0,0,0,0,0,0,0,922,1101.49,245.08
2026-03-28,Saturday,3,13,1,Breakfast,Cornflakes & Milk,731,980,0,0,0,0,0,0,0,0,785,734.56,172.41
2026-03-28,Saturday,3,13,1,Lunch,Veg Khichdi,632,980,0,0,0,0,0,0,0,0,681,896.89,208.81
2026-03-28,Saturday,3,13,1,Dinner,Dal Khichdi Dinner,599,980,0,0,0,0,0,0,0,0,573,678.49,143.15
2026-03-29,Sunday,3,13,1,Breakfast,Poha,424,980,0,0,0,0,0,0,0,0,420,402.4,82.72
2026-03-29,Sunday,3,13,1,Lunch,Vegetable Biryani,856,980,0,0,0,0,0,0,0,0,843,1064.09,41.07
2026-03-29,Sunday,3,13,1,Dinner,Chicken Biryani / Veg Biryani,776,980,0,0,0,0,0,0,0,0,736,867.54,80.72
2026-03-30,Monday,3,13,0,Breakfast,Masala Dosa,716,980,0,0,0,0,0,0,0,0,710,635.53,80.45
2026-03-30,Monday,3,13,0,Lunch,Dal Tadka & Rice,769,980,0,0,0,0,0,0,0,0,811,1036.55,134.22
2026-03-30,Monday,3,13,0,Dinner,Dal Fry & Jeera Rice,701,980,0,0,0,0,0,0,0,0,600,697.39,27.17
2026-03-31,Tuesday,3,13,0,Breakfast,Poha,711,980,0,0,0,0,0,0,0,0,713,609.72,57.28
2026-03-31,Tuesday,3,13,0,Lunch,Rajma Chawal,859,980,0,0,0,0,0,0,0,0,869,1122.29,68.25
2026-03-31,Tuesday,3,13,0,Dinner,Lauki Ki Bhurji,653,980,0,0,0,0,0,0,0,0,659,722.13,187.58
2026-04-01,Wednesday,4,13,0,Breakfast,Aloo Paratha,805,980,0,0,0,0,0,0,0,1,838,770.79,136.14
2026-04-01,Wednesday,4,13,0,Lunch,Lauki Ki Sabji,645,980,0,0,0,0,0,0,0,1,560,792.75,84.77
2026-04-01,Wednesday,4,13,0,Dinner,Paneer Tikka Masala,980,980,0,0,0,0,0,0,0,1,933,985.53,12.78
2026-04-02,Thursday,4,14,0,Breakfast,Bread Butter Jam,775,980,0,0,0,0,0,0,0,0,812,683.83,84.98
2026-04-02,Thursday,4,14,0,Lunch,Kadhai Paneer & Roti,980,980,0,0,0,0,0,0,0,0,954,1250.38,41.46
2026-04-02,Thursday,4,14,0,Dinner,Rajma Masala Dinner,762,980,0,0,0,0,0,0,0,0,668,761.36,12.04
2026-04-03,Friday,4,14,0,Breakfast,Masala Khichdi,536,980,0,0,0,0,0,0,0,0,622,589.08,230.61
2026-04-03,Friday,4,14,0,Lunch,Chole Bhature,788,980,0,0,0,0,0,0,0,0,792,1006.99,48.7
2026-04-03,Friday,4,14,0,Dinner,Chole Kulche,738,980,0,0,0,0,0,0,0,0,763,901.75,130.62
2026-04-04,Saturday,4,14,1,Breakfast,Cornflakes & Milk,703,980,0,0,0,0,0,0,0,0,747,667.22,122.12
2026-04-04,Saturday,4,14,1,Lunch,Veg Khichdi,762,980,0,0,0,0,0,0,0,0,799,1040.89,229.34
2026-04-04,Saturday,4,14,1,Dinner,Dal Khichdi Dinner,667,980,0,0,0,0,0,0,0,0,673,781.72,201.52
2026-04-05,Sunday,4,14,1,Breakfast,Oats Porridge,313,980,0,0,0,0,0,0,0,0,210,181.34,6.06
2026-04-05,Sunday,4,14,1,Lunch,Vegetable Biryani,743,980,0,0,0,0,0,0,0,0,797,1086.29,181.06
2026-04-05,Sunday,4,14,1,Dinner,Chicken Biryani / Veg Biryani,923,980,0,0,0,0,0,0,0,0,913,1043.16,130.94
2026-04-06,Monday,4,14,0,Breakfast,Masala Dosa,722,980,0,0,0,0,0,0,0,0,687,611.86,22.25
2026-04-06,Monday,4,14,0,Lunch,Dal Tadka & Rice,843,980,0,0,0,0,0,0,0,0,888,1250.55,255.4
2026-04-06,Monday,4,14,0,Dinner,Dal Fry & Jeera Rice,696,980,0,0,0,0,0,0,0,0,654,722.9,19.81
2026-04-07,Tuesday,4,14,0,Breakfast,Poha,745,980,0,0,0,0,0,0,0,0,737,678.21,86.31
2026-04-07,Tuesday,4,14,0,Lunch,Rajma Chawal,835,980,0,0,0,0,0,0,0,0,870,1192.13,163.69
2026-04-07,Tuesday,4,14,0,Dinner,Lauki Ki Bhurji,537,980,0,0,0,0,0,0,0,0,542,570.05,104.65
2026-04-08,Wednesday,4,14,0,Breakfast,Masala Khichdi,513,980,0,0,0,0,0,0,0,0,580,491.89,140.74
2026-04-08,Wednesday,4,14,0,Lunch,Lauki Ki Sabji,666,980,0,0,0,0,0,0,0,0,626,885.86,168.75
2026-04-08,Wednesday,4,14,0,Dinner,Paneer Tikka Masala,893,980,0,0,0,0,0,0,0,0,875,1035.52,159.29
2026-04-09,Thursday,4,15,0,Breakfast,Masala Dosa,706,980,0,0,0,0,0,0,0,0,708,649.58,100.79
2026-04-09,Thursday,4,15,0,Lunch,Kadhai Paneer & Roti,814,980,0,0,0,0,0,0,0,0,878,1200.47,228.74
2026-04-09,Thursday,4,15,0,Dinner,Rajma Masala Dinner,866,980,0,0,0,0,0,0,0,0,924,1047.77,181.06
2026-04-10,Friday,4,15,0,Breakfast,Masala Khichdi,631,980,0,0,0,0,0,1,1,0,543,476.53,40.52
2026-04-10,Friday,4,15,0,Lunch,Chole Bhature,742,980,0,0,0,0,0,1,1,0,796,1056.66,161.41
2026-04-10,Friday,4,15,0,Dinner,Chole Kulche,653,980,0,0,0,0,0,1,1,0,599,631.73,18.3
2026-04-11,Saturday,4,15,1,Breakfast,Cornflakes & Milk,426,980,0,0,0,0,1,0,1,0,432,375.68,45.55
2026-04-11,Saturday,4,15,1,Lunch,Veg Khichdi,584,980,0,0,0,0,1,0,1,0,586,809.81,199.44
2026-04-11,Saturday,4,15,1,Dinner,Dal Khichdi Dinner,489,980,0,0,0,0,1,0,1,0,430,515.98,102.75
2026-04-12,Sunday,4,15,1,Breakfast,Idli Vada Combo,391,980,0,0,0,0,0,0,1,0,382,354.38,68.67
2026-04-12,Sunday,4,15,1,Lunch,Vegetable Biryani,868,980,0,0,0,0,0,0,1,0,946,1252.15,194.89
2026-04-12,Sunday,4,15,1,Dinner,Chicken Biryani / Veg Biryani,789,980,0,0,0,0,0,0,1,0,790,840.6,43.37
2026-04-13,Monday,4,15,0,Breakfast,Masala Dosa,778,980,0,0,0,0,0,0,0,0,826,737.57,109.1
2026-04-13,Monday,4,15,0,Lunch,Dal Tadka & Rice,924,980,0,0,0,0,0,0,0,0,814,1113.86,5.0
2026-04-13,Monday,4,15,0,Dinner,Dal Fry & Jeera Rice,847,980,0,0,0,0,0,0,0,0,847,896.91,54.68
2026-04-14,Tuesday,4,15,0,Breakfast,Poha,578,980,0,0,0,0,0,0,0,0,622,591.84,152.33
2026-04-14,Tuesday,4,15,0,Lunch,Palak Paneer & Rice,980,980,0,0,0,0,0,0,0,0,943,1249.07,31.83
2026-04-14,Tuesday,4,15,0,Dinner,Lauki Ki Bhurji,524,980,0,0,0,0,0,0,0,0,497,522.92,62.42
2026-04-15,Wednesday,4,15,0,Breakfast,Aloo Paratha,682,980,0,0,0,0,0,0,0,0,720,661.7,113.71
2026-04-15,Wednesday,4,15,0,Lunch,Chole Masala & Rice,948,980,0,0,0,0,0,0,0,0,980,1239.12,87.83
2026-04-15,Wednesday,4,15,0,Dinner,Paneer Tikka Masala,964,980,0,0,0,0,0,0,0,0,980,1029.9,79.94
2026-04-16,Thursday,4,16,0,Breakfast,Bread Butter Jam,651,980,0,0,0,0,0,0,0,0,593,548.65,42.14
2026-04-16,Thursday,4,16,0,Lunch,Kadhai Paneer & Roti,891,980,0,0,0,0,0,0,0,0,942,1236.52,185.68
2026-04-16,Thursday,4,16,0,Dinner,Rajma Masala Dinner,805,980,0,0,0,0,0,0,0,0,879,947.72,123.96
2026-04-17,Friday,4,16,0,Breakfast,Masala Khichdi,710,980,0,0,0,0,0,0,0,0,751,678.27,176.49
2026-04-17,Friday,4,16,0,Lunch,Chole Bhature,875,980,0,0,0,0,0,0,0,0,840,1082.38,30.57
2026-04-17,Friday,4,16,0,Dinner,Chole Kulche,824,980,0,0,0,0,0,0,0,0,747,795.86,22.07
2026-04-18,Saturday,4,16,1,Breakfast,Cornflakes & Milk,671,980,0,0,0,0,0,0,0,0,567,540.27,14.18
2026-04-18,Saturday,4,16,1,Lunch,Jeera Rice & Dal Fry,851,980,0,0,0,0,0,0,0,0,798,1129.95,132.34
2026-04-18,Saturday,4,16,1,Dinner,Dal Khichdi Dinner,642,980,0,0,0,0,0,0,0,0,672,773.65,233.81
2026-04-19,Sunday,4,16,1,Breakfast,Idli Vada Combo,484,980,0,0,0,0,0,0,0,1,505,439.61,44.66
2026-04-19,Sunday,4,16,1,Lunch,Shahi Paneer & Naan,951,980,0,0,0,0,0,0,0,1,920,1288.67,122.55
2026-04-19,Sunday,4,16,1,Dinner,Rajma Masala Dinner,848,980,0,0,0,0,0,0,0,1,833,934.12,109.12
2026-04-20,Monday,4,16,0,Breakfast,Masala Dosa,702,980,0,0,0,0,0,0,0,1,594,550.26,28.39
2026-04-20,Monday,4,16,0,Lunch,Dal Tadka & Rice,926,980,0,0,0,0,0,0,0,1,955,1332.92,235.74
2026-04-20,Monday,4,16,0,Dinner,Dal Fry & Jeera Rice,727,980,0,0,0,0,0,0,0,1,734,822.24,106.84
2026-04-21,Tuesday,4,16,0,Breakfast,Methi Thepla,625,980,0,0,0,0,0,0,0,0,631,593.3,106.01
2026-04-21,Tuesday,4,16,0,Lunch,Rajma Chawal,864,980,0,0,0,0,0,0,0,0,980,1236.55,198.54
2026-04-21,Tuesday,4,16,0,Dinner,Lauki Ki Bhurji,614,980,0,0,0,0,0,0,0,0,670,781.29,231.32
2026-04-22,Wednesday,4,16,0,Breakfast,Cornflakes & Milk,747,980,0,0,0,0,0,0,0,0,729,613.9,25.56
2026-04-22,Wednesday,4,16,0,Lunch,Lauki Ki Sabji,693,980,0,0,0,0,0,0,0,0,706,936.8,254.71
2026-04-22,Wednesday,4,16,0,Dinner,Paneer Tikka Masala,945,980,0,0,0,0,0,0,0,0,979,1095.21,153.17
2026-04-23,Thursday,4,17,0,Breakfast,Puri Sabji,809,980,0,0,0,0,0,0,0,0,929,787.02,134.6
2026-04-23,Thursday,4,17,0,Lunch,Kadhai Paneer & Roti,960,980,0,0,0,0,0,0,0,0,980,1333.81,165.55
2026-04-23,Thursday,4,17,0,Dinner,Rajma Masala Dinner,915,980,0,0,0,0,0,0,0,0,928,1092.33,186.95
2026-04-24,Friday,4,17,0,Breakfast,Masala Khichdi,668,980,0,0,0,0,0,0,0,0,660,611.82,147.95
2026-04-24,Friday,4,17,0,Lunch,Veg Khichdi,650,980,0,0,0,0,0,0,0,0,754,968.26,229.46
2026-04-24,Friday,4,17,0,Dinner,Chole Kulche,833,980,0,0,0,0,0,0,0,0,823,963.77,123.05
2026-04-25,Saturday,4,17,1,Breakfast,Cornflakes & Milk,543,980,0,0,0,0,0,0,0,0,481,416.11,10.71
2026-04-25,Saturday,4,17,1,Lunch,Veg Khichdi,655,980,0,0,0,0,0,0,0,0,575,769.73,74.6
2026-04-25,Saturday,4,17,1,Dinner,Lauki Ki Bhurji,689,980,0,0,0,0,0,0,0,0,660,782.88,147.48
2026-04-26,Sunday,4,17,1,Breakfast,Idli Vada Combo,425,980,0,0,0,0,0,0,0,0,377,345.66,23.31
2026-04-26,Sunday,4,17,1,Lunch,Vegetable Biryani,866,980,0,0,0,0,0,0,0,0,944,1191.5,173.02
2026-04-26,Sunday,4,17,1,Dinner,Chicken Biryani / Veg Biryani,876,980,0,0,0,0,0,0,0,0,841,990.03,86.26
2026-04-27,Monday,4,17,0,Breakfast,Masala Dosa,676,980,0,0,0,0,0,0,0,0,664,567.2,41.03
2026-04-27,Monday,4,17,0,Lunch,Dal Tadka & Rice,740,980,0,0,0,0,0,0,0,0,708,942.09,82.3
2026-04-27,Monday,4,17,0,Dinner,Dal Fry & Jeera Rice,868,980,0,0,0,0,0,0,0,0,897,989.9,130.05
2026-04-28,Tuesday,4,17,0,Breakfast,Poha,733,980,0,0,0,0,0,0,0,0,697,662.28,84.9
2026-04-28,Tuesday,4,17,0,Lunch,Jeera Rice & Dal Fry,884,980,0,0,0,0,0,0,0,0,921,1319.0,277.61
2026-04-28,Tuesday,4,17,0,Dinner,Lauki Ki Bhurji,603,980,0,0,0,0,0,0,0,0,628,699.67,199.46
2026-04-29,Wednesday,4,17,0,Breakfast,Chole Bhature Breakfast,781,980,0,0,0,0,0,1,1,0,761,682.74,61.49
2026-04-29,Wednesday,4,17,0,Lunch,Lauki Ki Sabji,563,980,0,0,0,0,0,1,1,0,545,693.68,134.2
2026-04-29,Wednesday,4,17,0,Dinner,Paneer Tikka Masala,871,980,0,0,0,0,0,1,1,0,853,1002.59,142.49
2026-04-30,Thursday,4,18,0,Breakfast,Bread Butter Jam,594,980,0,0,0,0,1,0,1,0,505,449.97,18.2
2026-04-30,Thursday,4,18,0,Lunch,Dal Tadka & Rice,569,980,0,0,0,0,1,0,1,0,441,560.0,5.0
2026-04-30,Thursday,4,18,0,Dinner,Rajma Masala Dinner,555,980,0,0,0,0,1,0,1,0,589,684.0,108.97
2026-05-01,Friday,5,18,0,Breakfast,Masala Khichdi,529,980,0,0,0,0,0,0,1,0,558,480.88,135.06
2026-05-01,Friday,5,18,0,Lunch,Chole Bhature,706,980,0,0,0,0,0,0,1,0,796,1026.93,165.49
2026-05-01,Friday,5,18,0,Dinner,Chole Kulche,791,980,0,0,0,0,0,0,1,0,831,961.6,155.91
2026-05-02,Saturday,5,18,1,Breakfast,Cornflakes & Milk,702,980,0,0,0,0,0,0,0,0,729,674.85,137.13
2026-05-02,Saturday,5,18,1,Lunch,Veg Khichdi,807,980,0,0,0,0,0,0,0,0,853,1207.08,367.04
2026-05-02,Saturday,5,18,1,Dinner,Dal Khichdi Dinner,633,980,0,0,0,0,0,0,0,0,686,778.14,204.51
2026-05-03,Sunday,5,18,1,Breakfast,Idli Vada Combo,380,980,0,0,0,0,0,0,0,0,452,381.05,78.69
2026-05-03,Sunday,5,18,1,Lunch,Vegetable Biryani,902,980,0,0,0,0,0,0,0,0,912,1307.87,250.87
2026-05-03,Sunday,5,18,1,Dinner,Chicken Biryani / Veg Biryani,892,980,0,0,0,0,0,0,0,0,905,1058.85,147.24
2026-05-04,Monday,5,18,0,Breakfast,Masala Dosa,683,980,0,0,0,0,0,0,0,0,718,661.08,103.99
2026-05-04,Monday,5,18,0,Lunch,Dal Tadka & Rice,882,980,0,0,0,0,0,0,0,0,895,1273.67,230.97
2026-05-04,Monday,5,18,0,Dinner,Dal Fry & Jeera Rice,733,980,0,0,0,0,0,0,0,0,795,874.59,141.44
2026-05-05,Tuesday,5,18,0,Breakfast,Poha,587,980,0,0,0,0,0,0,0,0,634,565.48,99.71
2026-05-05,Tuesday,5,18,0,Lunch,Moong Dal Khichdi,754,980,0,0,0,0,0,0,0,0,726,1016.82,195.09
2026-05-05,Tuesday,5,18,0,Dinner,Lauki Ki Bhurji,739,980,0,0,0,0,0,0,0,0,731,867.85,257.9
2026-05-06,Wednesday,5,18,0,Breakfast,Aloo Paratha,829,980,0,0,0,0,0,0,0,0,762,693.31,40.72
2026-05-06,Wednesday,5,18,0,Lunch,Lauki Ki Sabji,607,980,0,0,0,0,0,0,0,0,730,1017.06,385.7
2026-05-06,Wednesday,5,18,0,Dinner,Egg Curry & Rice,800,980,0,0,0,0,0,0,0,0,888,993.41,198.45
2026-05-07,Thursday,5,19,0,Breakfast,Bread Butter Jam,746,980,0,0,0,0,0,0,0,0,646,577.58,23.56
2026-05-07,Thursday,5,19,0,Lunch,Kadhai Paneer & Roti,939,980,0,0,0,0,0,0,0,0,932,1277.03,143.15
2026-05-07,Thursday,5,19,0,Dinner,Rajma Masala Dinner,769,980,0,0,0,0,0,0,0,0,834,922.43,152.66
2026-05-08,Friday,5,19,0,Breakfast,Masala Khichdi,723,980,0,0,0,0,0,0,0,0,759,693.78,165.43
2026-05-08,Friday,5,19,0,Lunch,Chole Bhature,949,980,0,0,0,0,0,0,0,0,948,1250.29,78.42
2026-05-08,Friday,5,19,0,Dinner,Chole Kulche,788,980,0,0,0,0,0,0,0,0,886,1023.45,247.81
2026-05-09,Saturday,5,19,1,Breakfast,Cornflakes & Milk,528,980,0,0,0,0,0,0,0,0,434,375.78,30.96
2026-05-09,Saturday,5,19,1,Lunch,Veg Khichdi,703,980,0,0,0,0,0,0,0,0,689,929.34,212.31
2026-05-09,Saturday,5,19,1,Dinner,Dal Khichdi Dinner,600,980,0,0,0,0,0,0,0,0,605,724.88,208.45
2026-05-10,Sunday,5,19,1,Breakfast,Idli Vada Combo,438,980,0,0,0,0,0,0,0,0,488,447.28,94.9
2026-05-10,Sunday,5,19,1,Lunch,Vegetable Biryani,868,980,0,0,0,0,0,0,0,0,844,1127.15,79.16
2026-05-10,Sunday,5,19,1,Dinner,Chicken Biryani / Veg Biryani,899,980,0,0,0,0,0,0,0,0,859,905.6,5.0
2026-05-11,Monday,5,19,0,Breakfast,Masala Dosa,645,980,0,0,0,0,0,0,0,0,637,543.63,37.87
2026-05-11,Monday,5,19,0,Lunch,Dal Tadka & Rice,842,980,0,0,0,0,0,0,0,0,837,1137.99,150.39
2026-05-11,Monday,5,19,0,Dinner,Dal Fry & Jeera Rice,822,980,0,0,0,0,0,0,0,0,850,995.69,194.38
2026-05-12,Tuesday,5,19,0,Breakfast,Poha,658,980,0,0,0,0,0,0,0,0,690,586.03,71.76
2026-05-12,Tuesday,5,19,0,Lunch,Rajma Chawal,902,980,0,0,0,0,0,0,0,0,907,1287.2,177.5
2026-05-12,Tuesday,5,19,0,Dinner,Chole Kulche,746,980,0,0,0,0,0,0,0,0,697,804.4,70.18
2026-05-13,Wednesday,5,19,0,Breakfast,Aloo Paratha,658,980,0,0,0,0,0,0,0,0,704,634.86,112.12
2026-05-13,Wednesday,5,19,0,Lunch,Shahi Paneer & Naan,853,980,0,0,0,0,0,0,0,0,820,1057.84,26.56
2026-05-13,Wednesday,5,19,0,Dinner,Paneer Tikka Masala,881,980,0,0,0,0,0,0,0,0,959,1148.82,269.91
2026-05-14,Thursday,5,20,0,Breakfast,Bread Butter Jam,773,980,1,0,0,0,0,0,0,0,742,671.96,57.94
2026-05-14,Thursday,5,20,0,Lunch,Kadhai Paneer & Roti,892,980,1,0,0,0,0,0,0,0,907,1223.75,121.96
2026-05-14,Thursday,5,20,0,Dinner,Rajma Masala Dinner,808,980,1,0,0,0,0,0,0,0,845,985.23,164.88
2026-05-15,Friday,5,20,0,Breakfast,Masala Khichdi,688,980,1,0,0,0,0,0,0,0,773,731.47,272.77
2026-05-15,Friday,5,20,0,Lunch,Chole Bhature,959,980,1,0,0,0,0,0,0,0,948,1343.65,212.4
2026-05-15,Friday,5,20,0,Dinner,Amritsari Chole,857,980,1,0,0,0,0,0,0,0,859,954.08,90.96
2026-05-16,Saturday,5,20,1,Breakfast,Vermicelli Upma,605,980,1,0,0,0,0,0,0,0,604,520.53,45.65
2026-05-16,Saturday,5,20,1,Lunch,Veg Khichdi,808,980,1,0,0,0,0,0,0,0,810,1086.28,219.84
2026-05-16,Saturday,5,20,1,Dinner,Dal Khichdi Dinner,703,980,1,0,0,0,0,0,0,0,659,728.47,157.3
2026-05-17,Sunday,5,20,1,Breakfast,Idli Vada Combo,438,980,1,0,0,0,0,0,0,0,491,449.68,96.0
2026-05-17,Sunday,5,20,1,Lunch,Vegetable Biryani,924,980,1,0,0,0,0,0,0,0,980,1368.6,262.69
2026-05-17,Sunday,5,20,1,Dinner,Chicken Biryani / Veg Biryani,957,980,1,0,0,0,0,0,0,0,902,994.04,28.46
2026-05-18,Monday,5,20,0,Breakfast,Masala Dosa,796,980,1,0,0,0,0,0,0,0,803,747.59,127.64
2026-05-18,Monday,5,20,0,Lunch,Dal Tadka & Rice,932,980,1,0,0,0,0,0,0,0,844,1091.6,25.34
2026-05-18,Monday,5,20,0,Dinner,Dal Fry & Jeera Rice,864,980,1,0,0,0,0,0,0,0,883,1004.59,171.68
2026-05-19,Tuesday,5,20,0,Breakfast,Poha,705,980,1,0,0,0,0,0,0,0,732,663.13,136.01
2026-05-19,Tuesday,5,20,0,Lunch,Rajma Chawal,890,980,1,0,0,0,0,0,0,0,955,1282.91,216.18
2026-05-19,Tuesday,5,20,0,Dinner,Lauki Ki Bhurji,724,980,1,0,0,0,0,0,0,0,789,944.82,294.86
2026-05-20,Wednesday,5,20,0,Breakfast,Aloo Paratha,775,980,1,0,0,0,0,0,0,0,747,707.12,60.93
2026-05-20,Wednesday,5,20,0,Lunch,Lauki Ki Sabji,776,980,1,0,0,0,0,0,0,0,847,1097.87,269.07
2026-05-20,Wednesday,5,20,0,Dinner,Paneer Tikka Masala,887,980,1,0,0,0,0,0,0,0,924,1068.17,159.17
2026-05-21,Thursday,5,21,0,Breakfast,Bread Butter Jam,613,980,1,0,1,0,0,0,0,0,665,559.06,108.15
2026-05-21,Thursday,5,21,0,Lunch,Kadhai Paneer & Roti,724,980,1,0,1,0,0,0,0,0,709,895.09,48.8
2026-05-21,Thursday,5,21,0,Dinner,Rajma Masala Dinner,568,980,1,0,1,0,0,0,0,0,624,667.62,82.58
2026-05-22,Friday,5,21,0,Breakfast,Plain Khichdi Breakfast,394,980,1,0,1,0,0,0,0,0,353,306.22,49.81
2026-05-22,Friday,5,21,0,Lunch,Chole Bhature,804,980,1,0,1,0,0,0,0,0,699,907.37,21.26
2026-05-22,Friday,5,21,0,Dinner,Chole Kulche,554,980,1,0,1,0,0,0,0,0,652,750.86,196.47
2026-05-23,Saturday,5,21,1,Breakfast,Cornflakes & Milk,488,980,1,0,1,0,0,0,0,0,542,497.47,114.65
2026-05-23,Saturday,5,21,1,Lunch,Veg Khichdi,543,980,1,0,1,0,0,0,0,0,571,766.24,175.07
